customer_id,is_returning_customer
11bdbb588bea,0
11be45c37983,0
11bf084cdb5a,1
11bfaadf58b8,0
11bff097d36c,0
11c108e6476a,0
11c1ee10225e,0
11c1fa823e93,0
11c28e3b7945,0
11c2bfe09052,0
11c337defee8,0
11c3619bb7e4,0
11c39fdb88f7,0
11c3ae82b104,0
11c3bbbd7034,0
11c3eafcab5a,1
11c40499705d,1
11c42297f958,0
11c459380ca2,0
11c47b044905,0
11c497666b84,0
11c508d9c48d,1
11c56e9086b2,0
11c59311fb41,0
11c59e7cd94b,1
11c660780513,1
11c6a2864cd8,1
11c78a96cda2,0
11c7c22c0ed6,1
11c7d55053d0,1
11c81826b691,1
11c849229005,1
11c93fa12162,0
11c943e3a45d,0
11c988a65e0c,0
11c991acf38b,0
11c9ac5097d7,0
11c9db9a337e,0
11ca37fca512,0
11ca60da3d66,1
11ca8f5bb871,0
11cacb7e66e4,0
11cb1354ff12,0
11cb5f8342ef,1
11cbf5f7693e,1
11cc69a1a90e,0
11ccf6824464,0
11cd114a9915,0
11cd525db609,0
11ce48c835f5,0
11ce528b8d49,0
11ce8fc5fb48,0
11cef466f035,0
11ceff3662bb,0
11cf1188f3b7,0
11cf5be12b49,0
11cf7c2e6c84,0
11cf805294e6,0
11cfa506d40c,0
11cfcee242e2,0
11d004fbff57,0
11d013ee72bf,0
11d016bd83f1,0
11d09beb244b,1
11d0a0164705,0
11d0a60b62b1,0
11d0cf9f4d8f,0
11d0f156abb4,0
11d134256e19,0
11d143eb769e,1
11d16d134d10,0
11d18856259a,1
11d1b0ce9411,0
11d1cb7da284,0
11d1cba2b286,1
11d1de53af36,0
11d1f77fc5a1,0
11d23eb0e911,1
11d260805bc3,1
11d26b7fcdc2,0
11d26ce1af5f,1
11d27515f484,0
11d29dc8cf52,0
11d2a270a6e7,1
11d2abe16601,0
11d30aa2e55d,0
11d3744fc9b1,0
11d3ecaa1627,0
11d47248f9f1,0
11d485b21062,0
11d4ea5869e5,1
11d5397c214c,0
11d595447776,0
11d611f207b4,0
11d62a17271c,1
11d646c57529,0
11d68ab85589,0
11d721a3a5a5,0
11d74ee5c68b,0
11d75ed298d2,0
11d790b79292,0
11d793c94f79,1
11d7bdb0c4c3,0
11d7eb5f33bc,0
11d7edcd635b,0
11d8419ce554,1
11d8549fffcb,0
11d87cdd5cb0,0
11d884528c27,1
11d913bde2e1,0
11d97f74545c,0
11d9956955ad,1
11d9d3609864,1
11d9fb12e366,0
11da3d207f35,0
11da44d13397,0
11da6681d467,1
11daae783e38,0
11daf84e4ab4,1
11db83cfc9cb,0
11dbe53d6dc3,0
11dbfef4f427,0
11dc31c5366f,0
11dc920ced95,0
11dd1b030ef2,0
11dd38c690d2,0
11ddcfde4e6d,0
11dddffb83bd,0
11de02fa11e2,0
11de4753b504,1
11ded8c83d66,0
11df38ef62f8,0
11df881d3cb0,1
11df8dd1fec9,0
11e0166e3ea0,0
11e17dc115aa,1
11e1c853cee7,0
11e295b0cb72,0
11e2bc7fe2f2,0
11e30a00274e,0
11e3d79ad435,0
11e44116391b,1
11e47ba2237e,1
11e48cbc6910,0
11e59379cd04,0
11e643fc0e25,0
11e6a59fe6ed,0
11e6e1879625,1
11e776ed1153,0
11e82ea57075,0
11e8773ce709,0
11e885449c57,0
11e889e5e25d,0
11e88b3fff05,0
11e89637fd4b,0
11e92da5868d,0
11e96a2c6134,0
11e98881a35e,0
11e998f6eb1f,1
11e99b0bac5d,0
11e9b992a54f,0
11e9d3a30888,0
11ea7d262fab,0
11eadf908296,0
11eb1696cc07,0
11eb1f5e09ae,0
11eba00f4835,1
11ebd0a21bd9,1
11ebe7a66cf9,0
11ebf426aab3,0
11ec8667a1c8,0
11ec9e07d142,0
11ecc90912d1,0
11ecd9bc9fc0,0
11ed060810d6,0
11edafaafb11,1
11edb0279009,0
11ede9fd1a7d,1
11ee1256a341,1
11ee16c1755a,0
11ee616748c5,0
11ee710827b4,0
11eeb156b8d4,1
11eee8f34111,0
11ef0cbfbbc1,0
11ef453f4d50,1
11f00dadd2e9,0
11f063f1f650,0
11f0d444064d,0
11f1b0803b45,0
11f226a5c06b,0
11f275a97a9b,0
11f2925ad006,0
11f2f70753bb,0
11f3b3acf07a,0
11f405072b46,1
11f44c962424,1
11f457d208b0,0
11f49af8be44,0
11f4a37f632b,0
11f4d84f9a3a,0
11f4fe8fa4b2,0
11f55d114c12,1
11f5678b0c1c,1
11f57ea1fe55,0
11f64c387d0a,0
11f7af719245,0
11f7c9a0e01e,0
11f7e251cec7,0
11f824ff175c,1
11f82f77736a,0
11f83f22f0c0,0
11f8401080e9,1
11f900cc43d9,0
11f93bb8b5f3,0
11f9b745f623,1
11f9bddd1f7f,0
11fae2a2116e,1
11faede03773,0
11fb206ed172,0
11fb76ae33d4,0
11fb9709b181,0
11fbaa1a8ea4,0
11fbbd91ddee,0
11fbc4879a6c,1
11fcfc66ee7f,0
11fd20436a84,0
11fdcf59dab3,0
11fdddde0847,0
11fdf03aed24,0
11fdf77a16f9,0
11fdfcf040b1,1
11fe8cf6459c,0
11feb9c60435,1
11fed473305f,1
11ffef73d0f6,0
120038a4e2b8,0
12007f4b763b,1
1200872ab3a7,1
1200b5b9527b,0
1200c176eff2,0
120107ccd97c,0
12016871f076,0
12029fc8ad4d,1
12045fc8963c,0
1204611c645c,0
1204daf6f9ae,0
1204f85459f2,0
120532bb74fe,0
12054251d038,0
12054e4987c0,1
1205bc5c64b9,0
1205f1598788,0
1205f954f571,0
12061fb90137,0
12067819481b,0
12069d9d8088,1
1206ec3e5f0e,0
1206fbdbeaf3,1
12075af2d11e,0
1207e74cb608,0
12082f60588b,0
1208e30a6fc9,0
1208e5bbdd0a,0
120940892fcd,1
120964551483,0
120973f1e940,0
12099e4778d0,0
120a4278d3e7,0
120a7843399b,0
120aaf8cd848,0
120ae59cf01f,0
120afccfec9e,0
120b1406b7da,0
120b2f86dfa6,0
120b638e7b2d,0
120b847dc0f4,1
120c50f08399,0
120c7d7ccd6d,0
120d9dfa54b0,0
120e03a1cb6a,0
120e0623cb5a,0
120e0a04ebb6,0
120e176d5402,0
120e4d8619d7,0
120e52569234,0
120e56788577,0
120e9d889088,0
120ff5b3f5e3,0
120ff6f4a579,0
12100ac54580,0
121075fd0311,0
12109c12c176,0
1210abc830f3,1
1210bacdc6cb,0
1210fb1c0717,0
12111e8f5b7d,0
12113b1e208e,1
1211891a8411,0
12118a7cfec0,1
1211acd351fd,0
12129dbf8fde,0
121351c1231a,1
1213aea0ecd9,0
1213e775e38c,0
1214626217fd,0
121473f963a9,0
1214b489e02d,1
12152f738e3e,0
12155796e11f,0
1215837236be,0
1215bd022bf2,0
1215cd0fdb1d,0
1215e9964d18,1
1215ed5097fb,0
1215f4c3cdd2,0
121619246e3e,0
121662893cfe,0
1217095d9e7f,0
1217157882f5,0
121719b129a0,0
12172b5e35aa,1
12173bd902e3,0
1217a82163ab,0
12185e01b341,0
1218b2e01c9a,0
1218c46ea4af,0
1218f6e80796,0
12190fe54ca8,0
12191fe35e0e,0
121958278249,0
1219983bd54c,0
121a17388218,0
121a2e67aca7,0
121a54f4ac3d,0
121af38d7bd8,0
121b086b2268,1
121b78ae3b3b,0
121bdb24fa9a,0
121be5ed7d3d,0
121bfb88726c,1
121c120b1fc6,1
121c2e29f881,0
121c80d6d71b,0
121caee455ea,0
121cca368728,0
121d5c640d62,1
121d68e75960,0
121e2de3328f,0
121e3b16cbda,1
121e6891ba86,0
121e76300acb,0
121e9e18e3ae,0
121ec531211f,0
121f188588ca,0
121f41ae38c7,0
121f931436b6,0
121f9b3214f1,1
121fae63a873,0
121fb5ac2791,1
121fedc8c3eb,0
12203d122ba3,1
1220659a95b7,0
12207f9300de,0
1221751f76b1,1
1221abf27282,0
1221d00de0f7,0
1222a81cf7f7,0
1222c9621bf5,0
1223217587ef,0
12234c79f9cb,1
1223666baf6b,1
12237608a23d,0
12238088c2b2,0
1223f396cab5,1
1223f80f6a14,1
12247ca1bdca,0
122488561fe3,0
1224dc4c261d,1
1225302cf9bf,1
1225f7a59cbe,0
12265787188d,0
122694b892c1,0
1226facdc6b3,0
1227294745dd,0
122731a8a6c9,0
1227fe5de136,0
12285747e19d,0
122900909e77,0
1229424c9812,0
1229a4f49498,1
122a12f2cf21,0
122a55eb2462,1
122a5745cb7e,0
122ab137371b,0
122b7c4de1b8,0
122b9f00c728,0
122bf9761891,0
122c0cbf579a,0
122c1b8c38b5,0
122c6f920c93,1
122c7640b2d7,1
122cc324cb5e,0
122cdbc76a8f,1
122d57c5eaa7,0
122d9318f334,1
122de9172788,1
122e4d894660,1
122e6a815cc5,0
122ea523a1c8,0
122ebc0df9bf,0
122ef3ef3d72,0
122f5e87dfae,0
122f7609bc65,0
122fb55fd240,1
123027f035b2,0
123037586f36,0
123097ad693d,0
1230b098ac3d,0
1230b952e877,0
1230cd537117,0
123106633fbe,0
123178365559,0
123188087ef6,0
12319f89dda0,0
1231d3b26f0b,0
1232507fb342,1
123254eae7bd,1
1232bb6238f6,1
123307d65389,1
12335fc43506,1
123368a77bc7,0
12338736056e,1
123453572ea5,0
123480843428,1
1234e3e592a7,0
1235062acd56,0
12356e560958,0
12357a1da706,1
12357c3088a5,0
123585a8e95b,0
1236040212a0,0
1236059d6330,0
123642ad1469,0
12365c1e0c9f,0
123686155d48,0
12369dc737b1,0
1236f4872697,0
123712ad3dd4,0
12377f003296,0
1237caabf1ca,0
1237ddc651b0,0
123826f06422,1
1238eb54cc16,0
1238fe053a3c,0
12395cdd26b1,0
12398705384a,0
12399cd5e13d,0
1239b24ebd0a,0
1239e240694b,0
123a36312d7d,0
123b01fe159d,0
123b3103b75c,1
123b65ba974f,0
123b6c1845a2,0
123b73af4a06,0
123b87fbbc64,1
123baadf0a1f,1
123c5074d1b6,0
123cebd0d90d,0
123eae33bd04,0
123eb5e89017,0
123f366b84fa,0
123f6fe0599e,1
123f75b58ee7,1
123fad7cfa58,0
123fc300e8c2,0
12404f577b83,0
12405458e99a,0
12407ab10cdd,0
1240af76ddb2,1
12412aeaee08,0
12418e153abd,0
1241f4822e3f,0
1242481d7bed,0
124248ba14f1,1
12425e37f3d4,1
1242857bed9e,1
1242f048353b,0
12438640f475,0
1243c24a8b6c,0
12440170a594,0
12440804b760,0
124452075989,0
12447b757c4b,0
1244d447eb95,0
1245417cebff,1
12455b5658a7,0
1245fd2f8094,0
12463f2b09c4,0
1246563fbd7e,1
1246715112b4,0
1246db170e86,0
1246f0774a09,0
124710689c4c,0
124717d475a0,0
124717f030a5,0
1247a5601ab2,0
1247ae06c188,1
1247cee7f1cb,0
1247d0b7b65a,0
124826ee182f,0
12482f43c13b,0
12483722df83,0
12488f09db9a,0
1248a9445f66,0
1248ff296d68,0
12491a65e944,0
1249c6b8720b,0
124a1b802683,1
124a89ad4a96,0
124a98db6a85,0
124ac4dfc0cb,0
124b27d6407d,0
124b4ceaee84,0
124bca93f342,0
124cabfe582f,1
124cbfd89723,0
124db9c73b50,0
124e1fba73f7,0
124e2461ba5c,0
124e55489acb,0
124e63fe668e,0
124e756fcab2,0
124e7f4fd45d,0
124e9b068929,0
124ff84160f5,1
124ff88d1893,0
125009dc5807,0
12501d5a9758,0
12509e5c7ef1,0
125135d2e8e9,0
12515376443c,0
125179a47bcc,0
12518ca5eeaf,0
1251aecfcc09,0
1251d0f9ade5,0
1252650a75d3,0
12529ec1c1e4,1
1252ce809b8e,1
1252d490b81d,0
12530026ed82,0
1253a331d830,0
1253fee813cd,0
1254f747612e,0
12550d7a6be3,0
125529bff218,1
12556e50b89f,0
12560c66eca2,0
1256d56d1448,0
1257321613d3,0
12575e4a0fee,0
1257b4f13f6e,0
1257e6046377,0
1257ecdb41df,0
1257f448ad72,1
125816ada427,0
125892d6aa92,0
12589d8bc1ee,1
1259b05df149,1
1259b3ea1d10,0
1259c3b0a525,0
125a41c94f12,0
125aeba41151,0
125b2c722f55,0
125b4eda9a6a,0
125b507b4884,0
125b62b7063e,0
125b75fde64d,0
125bc122814b,0
125c0c2a7843,0
125c8a6bc258,0
125c9f15a060,0
125cbb5410c1,0
125cc56da035,1
125cd6f9d053,0
125ce27696ca,0
125cefa06774,0
125d16872b19,0
125d24982e6a,0
125d27970137,0
125d6abc04ef,1
125d7939f876,0
125e8d620079,0
125ea9f5e282,0
125ec5fd0e12,0
125ee77ef74d,1
125ef30a486e,0
125f00c429ac,0
125f23599ce8,1
125f4fdab3b8,0
125f99127dee,0
125fe25122c9,0
1260373a394d,0
1260b70bc797,0
12610b8f55ac,0
1261d35ef4a4,0
12625a6ab6df,0
12629e71a4b0,0
1262a3b0ab24,1
1262a524d8fc,0
1262e97b9836,0
1263790e054f,1
12639c859d6c,0
1263bf47f2a7,0
1263eead7307,0
12642b31a294,0
12646df741e2,0
1265245ae42f,0
126545e77106,0
1265514434e9,1
126555b7f812,1
12658b02c94d,1
12658c25d932,1
1265a6df06c4,0
1265e65b2a79,0
1267022046ac,0
12685f6f2419,0
1268ba909f88,1
1268e9359cb8,0
12693ccd4937,0
126978a3f13d,0
1269805dff09,0
12698d1f7c3f,0
12698fb5f818,1
126a3d18c570,0
126a6528f46a,0
126a97b5e8c4,0
126b20369515,0
126b2f080dc4,1
126b85b79598,1
126bdf9d5765,1
126be0a1cba2,0
126beb646146,1
126c0f799e18,0
126c32a4c73e,0
126c37393d40,1
126cfeb1c1ed,0
126d5197aff2,0
126d55011f74,1
126d7b98433a,1
126daf6156be,0
126e111ab999,0
126e138bbd42,0
126ead233b85,0
126eec951eba,1
126f055c5a2a,0
126fd1bce82d,0
126ff7ad33f6,0
12705cedef1c,1
12707c7b1b7d,0
1270a76f194a,0
1270d5226a5c,0
1270ed229dc6,0
1271335f4522,0
127146a3d2f0,0
12714f3ebb8a,1
1271582bb808,0
127167f8b298,0
1271965cfa04,1
1272aa1a511e,0
1272c16e821f,0
1272c5de4e9d,0
1272e909e14e,0
12731ccac5a2,1
12732204fcdb,1
12732799ad2e,0
127342dcfd33,0
12736bb63d3b,0
127399653184,0
1273a7dc100f,0
1273b1e74ffe,0
1273cdb38b9d,0
1273e91c2dd2,1
12748a85d6c9,1
12749bb6475e,0
1274d4fef829,0
1275476dd403,0
1275f7b33f07,0
127635beaf3b,1
1276581f1774,1
127679ed4234,1
1276f9ef94f0,0
12771e49912c,0
127922605899,0
12792ee1103f,0
12793f9126d4,0
1279be62cfbf,0
127a056f27c2,1
127a19d9f989,0
127a5acaafb6,1
127b01536036,1
127b07d5855b,1
127b315bcad7,0
127b3302945c,0
127b4e13e98f,1
127b4faab8a5,0
127b564dae36,0
127b68abb6bd,1
127b7c4fcbde,1
127b8669700f,1
127b8ca35cd6,0
127be533bb58,0
127beb78844e,0
127c0a8ee2c6,0
127c26899c13,1
127c3f1bcca6,1
127c4b2f8f41,0
127d41fc3787,0
127d9c51421b,0
127dac3914de,0
127de94f08d0,1
127df162f3f1,0
127e27aff76c,0
127e8f84af72,0
127f1a87e84d,0
127f81d30fca,0
127f93a3f997,0
12805474500d,1
12805e95e8ed,1
1280efac5336,1
1280f18abac6,0
128115ed73a0,0
128132ef3564,1
12815f18667e,0
128169729510,1
1281819b7495,0
1281a85e398b,0
1281b23fd4ec,0
1281fdc79fa3,1
12823c87509e,0
12823e6e1b9b,0
128275a655bf,0
1282cadff8ae,0
1282f707e235,0
1283034c5eeb,0
128322bc115f,0
128387eb83ea,0
1283933f54bb,0
1283cb5222c6,0
1283dcce58a2,0
12841da76964,0
1284e85b2565,0
128564931037,1
128567d8e768,0
1285815aa33c,1
1285c4405b4f,0
12862f230ae0,0
1286c54ec721,0
128716fa9d15,0
12879c2a03ea,0
1287ca4a16aa,0
1288530ba56a,1
12886ddd9ef6,0
128874aa74ba,0
1288af54a7ee,0
1288f7c1e3b3,0
12891c4fad12,0
12896e5316d3,0
12899d86b60c,0
128a03e11cc0,1
128a063de99d,1
128a91565f56,0
128aa1ff4d4b,0
128abc1d3f2e,0
128ac3dce8d3,0
128b22e69458,0
128b3a9562c4,0
128b65f0b7cc,1
128bed4618fe,0
128c1e46e651,0
128c544823c4,0
128cc5013f15,1
128cd131c82d,0
128ce383cc45,0
128d20121180,0
128d9ba5d180,0
128de92b6b21,0
128e359a85e4,0
128e39c09bfd,1
128e6b4b8a38,1
128ed2b25937,0
128ef545bb01,0
128f31b3aadb,0
128fa78a6277,0
129063edb224,1
12911e37a4bb,0
1291cc0c2213,0
1291d102eadd,0
12923811914d,0
12923fc68c72,0
12927c20ab05,0
12928bbdcdf1,0
1292b48b8c90,0
1292e51348f1,0
1293010c23b1,1
12932000668f,0
12937ba21eb6,0
1293f11273f0,0
1294356608af,0
129454545dbf,0
129473c16968,0
1294a9d3051e,0
12957faaa8f4,1
1295b48740b3,0
1295ea804d5e,1
1297ac969e61,0
1297cf542faa,0
1297e56ddf3a,0
12982a357b5d,0
129833cc8f7c,0
129840302278,0
1298796aeb19,1
129885dd870e,0
129937146cb8,0
12998b650c46,0
1299b8cbdce0,0
1299ccca28ff,0
1299fae7962f,0
129a56abd2e8,0
129acf685329,0
129ad1b9c70e,0
129b235f277d,0
129b447316b9,0
129b6ef738c3,0
129b7d7f13cb,0
129bda038e7a,1
129c2c0fa35c,1
129c5143c8b2,0
129c656954f1,0
129c7700d908,0
129c89f8a658,0
129cd4776bd5,1
129d79eeac27,0
129d8e1ebc27,0
129dae3316c1,1
129de3a4ecab,0
129df4ab378b,0
129e31b0ec3a,0
129ea10fc233,0
129ef071258c,0
129efdb79cea,1
129f0028abea,0
129f4e9fde8a,0
129f60769f6f,0
129fe6892441,1
12a01289508f,1
12a038238221,0
12a095c8d13b,0
12a0b80f0049,1
12a0bdf27afd,0
12a0faebc0cf,0
12a112388619,0
12a130836f30,1
12a17d13908e,0
12a1b57541da,0
12a1c29e3095,0
12a21160c813,0
12a2204fe5fb,0
12a2339fce92,0
12a23bccb0a2,0
12a297c5b573,0
12a29f04085a,0
12a2ea2bff40,0
12a3346499f1,0
12a33e8e43b6,1
12a3413b01ad,0
12a39cee73b4,0
12a50dd8aed4,0
12a59e108f31,1
12a5a18cd0e8,0
12a605c03574,1
12a63c81fb72,0
12a646dc1960,1
12a6734afb66,0
12a6a1ed1629,0
12a7c7c13b60,0
12a7d5884c70,0
12a8282be9a5,0
12a8c3112c1b,0
12a8c77b3cfa,0
12a8cfb0d239,0
12a9a10e5811,0
12a9b2569716,1
12a9ceb61367,0
12a9e45b1129,1
12a9eed9b9a1,0
12a9f7cfaff3,0
12aa2362af36,0
12aa7d70553b,0
12ab1b4db5c1,0
12ab4f7aff8b,0
12ab5cdac1de,0
12ac0c36af4d,0
12ac40e7b713,0
12aca606cecb,1
12ad06e1925d,1
12ad4f1a065c,0
12ada45f0538,0
12ae38ec3792,0
12ae421ce205,0
12ae9587f66a,0
12aeaa36debf,0
12aee213793c,0
12aee7c2a10a,0
12af18b3e4e1,0
12af4e220fc7,0
12afcf171b23,0
12afd381558e,0
12b02b296edd,1
12b0682bedc0,0
12b0aad1b5a7,0
12b0d1d31e8d,1
12b0da06c920,0
12b11497dd4d,0
12b115379e37,1
12b1218ca1f7,0
12b1399849c1,0
12b177b020d5,1
12b1c6a6b699,0
12b1c7315750,0
12b2c93b8215,0
12b2fcb66409,0
12b318f1a8c8,0
12b3a4411fd5,0
12b3ab10dbdf,0
12b43ecc9e5f,0
12b461857bd6,0
12b493e27b89,0
12b4a4a886ce,0
12b53c3ba6e8,0
12b582eac9fd,0
12b59bb49810,0
12b5ae575c59,0
12b5b48fa35c,0
12b64f46513d,1
12b6521b593f,0
12b7533f4d12,0
12b76afa4d58,0
12b77e09efa2,1
12b78b104124,1
12b82cb7dce5,0
12b83250125e,0
12b869fd7504,0
12b8abe2920e,0
12b91f821a14,0
12b937a488b6,0
12b9593eb4d8,0
12ba155eb2ad,1
12ba2957863d,0
12ba5393cf73,0
12ba5ec486d5,0
12ba74d9b2d0,0
12babc8722a9,0
12bad31d222b,0
12baf88ef52d,1
12bb006fa563,0
12bb19b88740,0
12bc3b39fdd5,0
12bc785ccd87,1
12bc7a356356,0
12bcd39e6807,1
12bd16f66705,0
12bd9c24a146,0
12bdb718f3af,0
12bdc30133f6,0
12bdd379dfa5,0
12be067e72ac,0
12be1c060de7,0
12be6ba5f049,0
12be7225a8ff,0
12bec420d4ef,1
12bed78f42af,1
12bf157f5433,0
12c07593f0e8,1
12c08baad9d1,0
12c0a98ca378,0
12c0b3a0fa4f,0
12c16756ea62,0
12c1eaae0718,1
12c1f83ffb0d,1
12c24e1301e4,0
12c269da93f3,0
12c272e46007,1
12c2dc21ff4f,0
12c34cb9717a,0
12c356ac82f9,0
12c3ca16e779,0
12c417438378,0
12c4351c6984,0
12c497b9664a,0
12c504848db5,0
12c5510e72e6,1
12c55b24ef8d,0
12c56e582eda,0
12c5832daa8d,1
12c5a656d8ab,1
12c5fd00a867,1
12c66703e2e0,0
12c676f54ece,1
12c691c5547e,0
12c6b367127d,0
12c71fd60d31,0
12c75558fdaa,0
12c7b4990bf0,1
12c7df106ecd,0
12c7ebef10a2,0
12c838df6793,0
12c863de2f58,0
12c876f430f1,0
12c8cd23c5fd,0
12c8ec856861,0
12c978479666,0
12c9d51de5b1,0
12c9d98f86f6,0
12ca47bea9ad,0
12ca8059399f,1
12caa27f35ae,0
12cac184d09c,0
12cb05be3966,0
12cb19bfcdda,1
12cb19ce7fc9,0
12cb5307cb20,1
12cbaa383afd,0
12cbe8c2548d,0
12cc3f6d7246,0
12cca87fb7ba,0
12ccad0b7d7f,0
12ccb0202508,0
12ccc22715a4,1
12ccf179c6bc,0
12cd468dacd9,0
12cd60f94f09,0
12cd95b91747,0
12cfc6ab3327,0
12d02346440d,1
12d041829879,0
12d048236255,0
12d0ea8cf7bf,0
12d111cd1f73,0
12d13c7829c8,0
12d15c413a29,1
12d15ed7c9ee,1
12d187065d76,0
12d1f7cac5d0,0
12d24439daa5,0
12d25c30c140,1
12d332cdcbeb,0
12d34b71cd6e,1
12d358bb3fcd,0
12d3ebe05519,0
12d3ff5e66b2,0
12d43b267537,0
12d44b24ae31,0
12d4a1ebd141,0
12d4f391087d,0
12d514967480,0
12d55e0510ea,1
12d590f6336f,0
12d5d8a40f29,0
12d61bee3fab,0
12d64b6551aa,0
12d687c8ead8,0
12d6f1abab04,0
12d7046eb1cb,0
12d7127239bf,0
12d76ff1ee4d,0
12d83ed3fd17,0
12d8abac921a,0
12d8b105b5f0,1
12d90c14adee,0
12d9323c6857,0
12da9deabe4d,0
12dabb2eb615,0
12dad55d0779,1
12dadf5b323d,0
12daf22f7c9d,0
12db25a06bdd,0
12db2b8677c9,0
12db5c210c41,0
12dbe0246260,0
12dbeb819135,0
12dc0c4243a7,0
12dc9788e353,0
12dcb0c760ab,0
12dcee1deeae,0
12dcfe5c6bf5,0
12dd05ed3087,0
12dd524a9f69,1
12dddc980fb0,0
12de387f88d1,0
12de46633083,0
12de6360a990,0
12de7df06154,0
12dea5d3cb77,0
12debea6718a,0
12defa9812d4,0
12df003c7186,0
12df07b54e5e,0
12df3bb75264,0
12df74dfc2ec,0
12dfd2d3a3d1,0
12e070dfe8d4,1
12e0e6487d6e,0
12e0fd6f20ef,0
12e12b24a429,0
12e17212ab50,0
12e1b68cdcdd,1
12e1cf6645d6,0
12e241ffe403,0
12e2856ea82d,0
12e29ece02b6,0
12e2e4d36555,0
12e32b814ef3,0
12e33a58e062,1
12e3ed93cf06,0
12e45119d5b6,0
12e46ba36e39,0
12e49620dfd8,0
12e4b473afaa,0
12e5f90bfa55,0
12e746ac4219,0
12e75f5196b6,1
12e77067a499,0
12e7ca88cadd,0
12e8175a6008,0
12e830567dad,1
12e84856487f,0
12e853d7b795,0
12e8c150dd05,1
12e90a6b6421,0
12e91a5ce575,0
12e94653c173,0
12e998a47723,1
12e9d0b5f9bb,0
12ea0f119578,0
12ea78a3ed6e,0
12ea7adb7757,0
12eaab9b1772,1
12eb0a1e89f0,0
12eb93039a56,0
12ebe48104cd,0
12ecb21abc01,0
12ee34013072,0
12ee66ac6a3e,0
12eeaae5f368,0
12eebac1977f,0
12eeca51a481,1
12ef5e4f50e9,1
12ef64148ee1,0
12ef8ed9d270,0
12efa628721d,0
12efaf436b5e,0
12efb7381c33,0
12f01b9c6dc9,1
12f052eac181,1
12f078cda920,1
12f0ec0f9c56,1
12f122828845,0
12f14d277c42,0
12f15bf20c99,1
12f18a5294ad,0
12f1a4550ca0,0
12f20127b92e,0
12f263d1839a,1
12f38e0fdf51,0
12f39d19970a,0
12f3eb404a64,0
12f4224f3784,0
12f5b0ab5201,0
12f5e621a49f,0
12f5ff14fd33,1
12f6064c8826,0
12f68af7ff15,0
12f69a5bb012,0
12f6ce21edba,0
12f6d6401f85,0
12f76201d553,0
12f769212d68,0
12f7f8788ded,0
12f8642dfe53,1
12f8836a5c9a,0
12f8c543d146,0
12f960051057,0
12f9a6f77e9b,0
12f9b62613b8,0
12f9bf59b4ef,0
12f9d1875fe4,0
12fa38c6dc26,0
12fa6b220e7e,0
12fa71e3c7ae,0
12fa90427498,0
12fa9f6447dd,1
12faa3669ecb,0
12fab678084a,1
12fb2ab88bf1,1
12fb2adb844b,1
12fb5a45ec13,0
12fb64c6e50b,0
12fb76cb6302,0
12fb8bdea1dc,0
12fbaafc0fa6,0
12fbd4d30309,1
12fbf111cb1f,0
12fc2482c828,1
12fc98ba2f80,1
12fcc787cd1b,0
12fcf59bfffa,0
12fdaa652ed4,0
12fdcf6c472c,0
12fe0dee8953,1
12fe28f4006f,1
12fef451dff7,0
12ff7a663fe3,1
12ffa9e02155,0
12ffec22cdb4,0
130040364ff4,0
13005c12344d,1
1300a8e204d6,0
1300e132198d,1
1300f52f2c7f,0
1301b3ee7762,0
1301c7d5ae0b,0
1301d4afe7a2,0
1301eb366193,1
13020bf53477,0
130243f19fe6,0
13024d5f1fb9,0
1302553e7838,0
130273bc4619,0
13029fd575a9,0
13034a725a27,0
1303ab417ab0,0
1303b5a98b7d,0
130466d0d38a,0
13046df3442f,0
130526b1e4ad,0
13052b25a940,1
130553c6639d,0
130573e72ea7,0
1305e5ce440e,0
13061c320eb5,0
13063a787438,0
13067014fcf1,0
1306e04ac72d,1
13071ddac06b,0
1307663c1c44,1
1307bababb4e,0
130854205302,0
130871894d14,0
1308909e99f9,0
1308a12e6ccd,0
13090bef574c,1
130918b79d5e,1
13095d380fec,0
13095d9abf49,0
1309bf388e7b,0
1309f4e084ec,0
130a454d6cb3,1
130a61b60a29,0
130a9319cc46,0
130a98a0b825,0
130aa4585030,1
130ab9021102,0
130aeda6b9ae,1
130afd139ba6,0
130afd934a3a,0
130b2c9a7db1,1
130b487c6934,0
130b4b2e6548,0
130bf6c4106b,0
130bfaddb367,0
130c60662a7d,1
130c7fe12e77,0
130cb0bcc631,0
130d2b074af3,0
130dc2d52568,0
130eb907c9bb,1
130f3347b8f2,0
130f57ff1942,0
130fd920c048,0
130ffec5b8c3,0
131034884f8d,0
131055dbab63,1
131062859ae4,0
1311056d1a1a,0
13118806df28,1
13127e13423f,0
131356abd7a1,1
13136cd558d5,0
131399a0ccc1,0
13141a91b186,0
131472590727,0
1314b07f5d3e,0
1315149d6301,0
13154b407856,0
131582e41021,0
131582f04460,1
1315ae20ed19,1
1315bce26cc5,0
1315dd907999,0
1315e9998aaf,0
1316c6082b12,0
1316e9bdd42b,0
1316ec35325e,1
13179560724a,0
1317ba4a92ad,0
1317cc907552,0
13183bff7daf,1
13183f2e71c0,1
1318725f722c,0
1318db24dd8e,0
1318e2780877,1
131900011dbf,0
131925d62eff,0
131972024c12,0
131a28066cfb,0
131a9e7bfac7,0
131abcbc5c71,0
131b5ae34038,0
131ba17f13e2,0
131bb23fe75c,0
131bc21478a5,0
